,Date,Fed Reference Rate,Hike Cycle,Cut Cycle
4908,3/5/1996,5.25,,1995_1999
4909,3/6/1996,5.25,,1995_1999
4910,3/7/1996,5.25,,1995_1999
4911,3/8/1996,5.25,,1995_1999
4912,3/9/1996,5.25,,1995_1999
4913,3/10/1996,5.25,,1995_1999
4914,3/11/1996,5.25,,1995_1999
4915,3/12/1996,5.25,,1995_1999
4916,3/13/1996,5.25,,1995_1999
4917,3/14/1996,5.25,,1995_1999
4918,3/15/1996,5.25,,1995_1999
4919,3/16/1996,5.25,,1995_1999
4920,3/17/1996,5.25,,1995_1999
4921,3/18/1996,5.25,,1995_1999
4922,3/19/1996,5.25,,1995_1999
4923,3/20/1996,5.25,,1995_1999
4924,3/21/1996,5.25,,1995_1999
4925,3/22/1996,5.25,,1995_1999
4926,3/23/1996,5.25,,1995_1999
4927,3/24/1996,5.25,,1995_1999
4928,3/25/1996,5.25,,1995_1999
4929,3/26/1996,5.25,,1995_1999
4930,3/27/1996,5.25,,1995_1999
4931,3/28/1996,5.25,,1995_1999
4932,3/29/1996,5.25,,1995_1999
4933,3/30/1996,5.25,,1995_1999
4934,3/31/1996,5.25,,1995_1999
4935,4/1/1996,5.25,,1995_1999
4936,4/2/1996,5.25,,1995_1999
4937,4/3/1996,5.25,,1995_1999
4938,4/4/1996,5.25,,1995_1999
4939,4/5/1996,5.25,,1995_1999
4940,4/6/1996,5.25,,1995_1999
4941,4/7/1996,5.25,,1995_1999
4942,4/8/1996,5.25,,1995_1999
4943,4/9/1996,5.25,,1995_1999
4944,4/10/1996,5.25,,1995_1999
4945,4/11/1996,5.25,,1995_1999
4946,4/12/1996,5.25,,1995_1999
4947,4/13/1996,5.25,,1995_1999
4948,4/14/1996,5.25,,1995_1999
4949,4/15/1996,5.25,,1995_1999
4950,4/16/1996,5.25,,1995_1999
4951,4/17/1996,5.25,,1995_1999
4952,4/18/1996,5.25,,1995_1999
4953,4/19/1996,5.25,,1995_1999
4954,4/20/1996,5.25,,1995_1999
4955,4/21/1996,5.25,,1995_1999
4956,4/22/1996,5.25,,1995_1999
4957,4/23/1996,5.25,,1995_1999
4958,4/24/1996,5.25,,1995_1999
4959,4/25/1996,5.25,,1995_1999
4960,4/26/1996,5.25,,1995_1999
4961,4/27/1996,5.25,,1995_1999
4962,4/28/1996,5.25,,1995_1999
4963,4/29/1996,5.25,,1995_1999
4964,4/30/1996,5.25,,1995_1999
4965,5/1/1996,5.25,,1995_1999
4966,5/2/1996,5.25,,1995_1999
4967,5/3/1996,5.25,,1995_1999
4968,5/4/1996,5.25,,1995_1999
4969,5/5/1996,5.25,,1995_1999
4970,5/6/1996,5.25,,1995_1999
4971,5/7/1996,5.25,,1995_1999
4972,5/8/1996,5.25,,1995_1999
4973,5/9/1996,5.25,,1995_1999
4974,5/10/1996,5.25,,1995_1999
4975,5/11/1996,5.25,,1995_1999
4976,5/12/1996,5.25,,1995_1999
4977,5/13/1996,5.25,,1995_1999
4978,5/14/1996,5.25,,1995_1999
4979,5/15/1996,5.25,,1995_1999
4980,5/16/1996,5.25,,1995_1999
4981,5/17/1996,5.25,,1995_1999
4982,5/18/1996,5.25,,1995_1999
4983,5/19/1996,5.25,,1995_1999
4984,5/20/1996,5.25,,1995_1999
4985,5/21/1996,5.25,,1995_1999
4986,5/22/1996,5.25,,1995_1999
4987,5/23/1996,5.25,,1995_1999
4988,5/24/1996,5.25,,1995_1999
4989,5/25/1996,5.25,,1995_1999
4990,5/26/1996,5.25,,1995_1999
4991,5/27/1996,5.25,,1995_1999
4992,5/28/1996,5.25,,1995_1999
4993,5/29/1996,5.25,,1995_1999
4994,5/30/1996,5.25,,1995_1999
4995,5/31/1996,5.25,,1995_1999
4996,6/1/1996,5.25,,1995_1999
4997,6/2/1996,5.25,,1995_1999
4998,6/3/1996,5.25,,1995_1999
4999,6/4/1996,5.25,,1995_1999
5000,6/5/1996,5.25,,1995_1999
5001,6/6/1996,5.25,,1995_1999
5002,6/7/1996,5.25,,1995_1999
5003,6/8/1996,5.25,,1995_1999
5004,6/9/1996,5.25,,1995_1999
5005,6/10/1996,5.25,,1995_1999
5006,6/11/1996,5.25,,1995_1999
5007,6/12/1996,5.25,,1995_1999
5008,6/13/1996,5.25,,1995_1999
5009,6/14/1996,5.25,,1995_1999
5010,6/15/1996,5.25,,1995_1999
5011,6/16/1996,5.25,,1995_1999
5012,6/17/1996,5.25,,1995_1999
5013,6/18/1996,5.25,,1995_1999
5014,6/19/1996,5.25,,1995_1999
5015,6/20/1996,5.25,,1995_1999
5016,6/21/1996,5.25,,1995_1999
5017,6/22/1996,5.25,,1995_1999
5018,6/23/1996,5.25,,1995_1999
5019,6/24/1996,5.25,,1995_1999
5020,6/25/1996,5.25,,1995_1999
5021,6/26/1996,5.25,,1995_1999
5022,6/27/1996,5.25,,1995_1999
5023,6/28/1996,5.25,,1995_1999
5024,6/29/1996,5.25,,1995_1999
5025,6/30/1996,5.25,,1995_1999
5026,7/1/1996,5.25,,1995_1999
5027,7/2/1996,5.25,,1995_1999
5028,7/3/1996,5.25,,1995_1999
5029,7/4/1996,5.25,,1995_1999
5030,7/5/1996,5.25,,1995_1999
5031,7/6/1996,5.25,,1995_1999
5032,7/7/1996,5.25,,1995_1999
5033,7/8/1996,5.25,,1995_1999
5034,7/9/1996,5.25,,1995_1999
5035,7/10/1996,5.25,,1995_1999
5036,7/11/1996,5.25,,1995_1999
5037,7/12/1996,5.25,,1995_1999
5038,7/13/1996,5.25,,1995_1999
5039,7/14/1996,5.25,,1995_1999
5040,7/15/1996,5.25,,1995_1999
5041,7/16/1996,5.25,,1995_1999
5042,7/17/1996,5.25,,1995_1999
5043,7/18/1996,5.25,,1995_1999
5044,7/19/1996,5.25,,1995_1999
5045,7/20/1996,5.25,,1995_1999
5046,7/21/1996,5.25,,1995_1999
5047,7/22/1996,5.25,,1995_1999
5048,7/23/1996,5.25,,1995_1999
5049,7/24/1996,5.25,,1995_1999
5050,7/25/1996,5.25,,1995_1999
5051,7/26/1996,5.25,,1995_1999
5052,7/27/1996,5.25,,1995_1999
5053,7/28/1996,5.25,,1995_1999
5054,7/29/1996,5.25,,1995_1999
5055,7/30/1996,5.25,,1995_1999
5056,7/31/1996,5.25,,1995_1999
5057,8/1/1996,5.25,,1995_1999
5058,8/2/1996,5.25,,1995_1999
5059,8/3/1996,5.25,,1995_1999
5060,8/4/1996,5.25,,1995_1999
5061,8/5/1996,5.25,,1995_1999
5062,8/6/1996,5.25,,1995_1999
5063,8/7/1996,5.25,,1995_1999
5064,8/8/1996,5.25,,1995_1999
5065,8/9/1996,5.25,,1995_1999
5066,8/10/1996,5.25,,1995_1999
5067,8/11/1996,5.25,,1995_1999
5068,8/12/1996,5.25,,1995_1999
5069,8/13/1996,5.25,,1995_1999
5070,8/14/1996,5.25,,1995_1999
5071,8/15/1996,5.25,,1995_1999
5072,8/16/1996,5.25,,1995_1999
5073,8/17/1996,5.25,,1995_1999
5074,8/18/1996,5.25,,1995_1999
5075,8/19/1996,5.25,,1995_1999
5076,8/20/1996,5.25,,1995_1999
5077,8/21/1996,5.25,,1995_1999
5078,8/22/1996,5.25,,1995_1999
5079,8/23/1996,5.25,,1995_1999
5080,8/24/1996,5.25,,1995_1999
5081,8/25/1996,5.25,,1995_1999
5082,8/26/1996,5.25,,1995_1999
5083,8/27/1996,5.25,,1995_1999
5084,8/28/1996,5.25,,1995_1999
5085,8/29/1996,5.25,,1995_1999
5086,8/30/1996,5.25,,1995_1999
5087,8/31/1996,5.25,,1995_1999
5088,9/1/1996,5.25,,1995_1999
5089,9/2/1996,5.25,,1995_1999
5090,9/3/1996,5.25,,1995_1999
5091,9/4/1996,5.25,,1995_1999
5092,9/5/1996,5.25,,1995_1999
5093,9/6/1996,5.25,,1995_1999
5094,9/7/1996,5.25,,1995_1999
5095,9/8/1996,5.25,,1995_1999
5096,9/9/1996,5.25,,1995_1999
5097,9/10/1996,5.25,,1995_1999
5098,9/11/1996,5.25,,1995_1999
5099,9/12/1996,5.25,,1995_1999
5100,9/13/1996,5.25,,1995_1999
5101,9/14/1996,5.25,,1995_1999
5102,9/15/1996,5.25,,1995_1999
5103,9/16/1996,5.25,,1995_1999
5104,9/17/1996,5.25,,1995_1999
5105,9/18/1996,5.25,,1995_1999
5106,9/19/1996,5.25,,1995_1999
5107,9/20/1996,5.25,,1995_1999
5108,9/21/1996,5.25,,1995_1999
5109,9/22/1996,5.25,,1995_1999
5110,9/23/1996,5.25,,1995_1999
5111,9/24/1996,5.25,,1995_1999
5112,9/25/1996,5.25,,1995_1999
5113,9/26/1996,5.25,,1995_1999
5114,9/27/1996,5.25,,1995_1999
5115,9/28/1996,5.25,,1995_1999
5116,9/29/1996,5.25,,1995_1999
5117,9/30/1996,5.25,,1995_1999
5118,10/1/1996,5.25,,1995_1999
5119,10/2/1996,5.25,,1995_1999
5120,10/3/1996,5.25,,1995_1999
5121,10/4/1996,5.25,,1995_1999
5122,10/5/1996,5.25,,1995_1999
5123,10/6/1996,5.25,,1995_1999
5124,10/7/1996,5.25,,1995_1999
5125,10/8/1996,5.25,,1995_1999
5126,10/9/1996,5.25,,1995_1999
5127,10/10/1996,5.25,,1995_1999
5128,10/11/1996,5.25,,1995_1999
5129,10/12/1996,5.25,,1995_1999
5130,10/13/1996,5.25,,1995_1999
5131,10/14/1996,5.25,,1995_1999
5132,10/15/1996,5.25,,1995_1999
5133,10/16/1996,5.25,,1995_1999
5134,10/17/1996,5.25,,1995_1999
5135,10/18/1996,5.25,,1995_1999
5136,10/19/1996,5.25,,1995_1999
5137,10/20/1996,5.25,,1995_1999
5138,10/21/1996,5.25,,1995_1999
5139,10/22/1996,5.25,,1995_1999
5140,10/23/1996,5.25,,1995_1999
5141,10/24/1996,5.25,,1995_1999
5142,10/25/1996,5.25,,1995_1999
5143,10/26/1996,5.25,,1995_1999
5144,10/27/1996,5.25,,1995_1999
5145,10/28/1996,5.25,,1995_1999
5146,10/29/1996,5.25,,1995_1999
5147,10/30/1996,5.25,,1995_1999
5148,10/31/1996,5.25,,1995_1999
5149,11/1/1996,5.25,,1995_1999
5150,11/2/1996,5.25,,1995_1999
5151,11/3/1996,5.25,,1995_1999
5152,11/4/1996,5.25,,1995_1999
5153,11/5/1996,5.25,,1995_1999
5154,11/6/1996,5.25,,1995_1999
5155,11/7/1996,5.25,,1995_1999
5156,11/8/1996,5.25,,1995_1999
5157,11/9/1996,5.25,,1995_1999
5158,11/10/1996,5.25,,1995_1999
5159,11/11/1996,5.25,,1995_1999
5160,11/12/1996,5.25,,1995_1999
5161,11/13/1996,5.25,,1995_1999
5162,11/14/1996,5.25,,1995_1999
5163,11/15/1996,5.25,,1995_1999
5164,11/16/1996,5.25,,1995_1999
5165,11/17/1996,5.25,,1995_1999
5166,11/18/1996,5.25,,1995_1999
5167,11/19/1996,5.25,,1995_1999
5168,11/20/1996,5.25,,1995_1999
5169,11/21/1996,5.25,,1995_1999
5170,11/22/1996,5.25,,1995_1999
5171,11/23/1996,5.25,,1995_1999
5172,11/24/1996,5.25,,1995_1999
5173,11/25/1996,5.25,,1995_1999
5174,11/26/1996,5.25,,1995_1999
5175,11/27/1996,5.25,,1995_1999
5176,11/28/1996,5.25,,1995_1999
5177,11/29/1996,5.25,,1995_1999
5178,11/30/1996,5.25,,1995_1999
5179,12/1/1996,5.25,,1995_1999
5180,12/2/1996,5.25,,1995_1999
5181,12/3/1996,5.25,,1995_1999
5182,12/4/1996,5.25,,1995_1999
5183,12/5/1996,5.25,,1995_1999
5184,12/6/1996,5.25,,1995_1999
5185,12/7/1996,5.25,,1995_1999
5186,12/8/1996,5.25,,1995_1999
5187,12/9/1996,5.25,,1995_1999
5188,12/10/1996,5.25,,1995_1999
5189,12/11/1996,5.25,,1995_1999
5190,12/12/1996,5.25,,1995_1999
5191,12/13/1996,5.25,,1995_1999
5192,12/14/1996,5.25,,1995_1999
5193,12/15/1996,5.25,,1995_1999
5194,12/16/1996,5.25,,1995_1999
5195,12/17/1996,5.25,,1995_1999
5196,12/18/1996,5.25,,1995_1999
5197,12/19/1996,5.25,,1995_1999
5198,12/20/1996,5.25,,1995_1999
5199,12/21/1996,5.25,,1995_1999
5200,12/22/1996,5.25,,1995_1999
5201,12/23/1996,5.25,,1995_1999
5202,12/24/1996,5.25,,1995_1999
5203,12/25/1996,5.25,,1995_1999
5204,12/26/1996,5.25,,1995_1999
5205,12/27/1996,5.25,,1995_1999
5206,12/28/1996,5.25,,1995_1999
5207,12/29/1996,5.25,,1995_1999
5208,12/30/1996,5.25,,1995_1999
5209,12/31/1996,5.25,,1995_1999
5210,1/1/1997,5.25,,1995_1999
5211,1/2/1997,5.25,,1995_1999
5212,1/3/1997,5.25,,1995_1999
5213,1/4/1997,5.25,,1995_1999
5214,1/5/1997,5.25,,1995_1999
5215,1/6/1997,5.25,,1995_1999
5216,1/7/1997,5.25,,1995_1999
5217,1/8/1997,5.25,,1995_1999
5218,1/9/1997,5.25,,1995_1999
5219,1/10/1997,5.25,,1995_1999
5220,1/11/1997,5.25,,1995_1999
5221,1/12/1997,5.25,,1995_1999
5222,1/13/1997,5.25,,1995_1999
5223,1/14/1997,5.25,,1995_1999
5224,1/15/1997,5.25,,1995_1999
5225,1/16/1997,5.25,,1995_1999
5226,1/17/1997,5.25,,1995_1999
5227,1/18/1997,5.25,,1995_1999
5228,1/19/1997,5.25,,1995_1999
5229,1/20/1997,5.25,,1995_1999
5230,1/21/1997,5.25,,1995_1999
5231,1/22/1997,5.25,,1995_1999
5232,1/23/1997,5.25,,1995_1999
5233,1/24/1997,5.25,,1995_1999
5234,1/25/1997,5.25,,1995_1999
5235,1/26/1997,5.25,,1995_1999
5236,1/27/1997,5.25,,1995_1999
5237,1/28/1997,5.25,,1995_1999
5238,1/29/1997,5.25,,1995_1999
5239,1/30/1997,5.25,,1995_1999
5240,1/31/1997,5.25,,1995_1999
5241,2/1/1997,5.25,,1995_1999
5242,2/2/1997,5.25,,1995_1999
5243,2/3/1997,5.25,,1995_1999
5244,2/4/1997,5.25,,1995_1999
5245,2/5/1997,5.25,,1995_1999
5246,2/6/1997,5.25,,1995_1999
5247,2/7/1997,5.25,,1995_1999
5248,2/8/1997,5.25,,1995_1999
5249,2/9/1997,5.25,,1995_1999
5250,2/10/1997,5.25,,1995_1999
5251,2/11/1997,5.25,,1995_1999
5252,2/12/1997,5.25,,1995_1999
5253,2/13/1997,5.25,,1995_1999
5254,2/14/1997,5.25,,1995_1999
5255,2/15/1997,5.25,,1995_1999
5256,2/16/1997,5.25,,1995_1999
5257,2/17/1997,5.25,,1995_1999
5258,2/18/1997,5.25,,1995_1999
5259,2/19/1997,5.25,,1995_1999
5260,2/20/1997,5.25,,1995_1999
5261,2/21/1997,5.25,,1995_1999
5262,2/22/1997,5.25,,1995_1999
5263,2/23/1997,5.25,,1995_1999
5264,2/24/1997,5.25,,1995_1999
5265,2/25/1997,5.25,,1995_1999
5266,2/26/1997,5.25,,1995_1999
5267,2/27/1997,5.25,,1995_1999
5268,2/28/1997,5.25,,1995_1999
5269,3/1/1997,5.25,,1995_1999
5270,3/2/1997,5.25,,1995_1999
5271,3/3/1997,5.25,,1995_1999
5272,3/4/1997,5.25,,1995_1999
5273,3/5/1997,5.25,,1995_1999
5274,3/6/1997,5.25,,1995_1999
5275,3/7/1997,5.25,,1995_1999
5276,3/8/1997,5.25,,1995_1999
5277,3/9/1997,5.25,,1995_1999
5278,3/10/1997,5.25,,1995_1999
5279,3/11/1997,5.25,,1995_1999
5280,3/12/1997,5.25,,1995_1999
5281,3/13/1997,5.25,,1995_1999
5282,3/14/1997,5.25,,1995_1999
5283,3/15/1997,5.25,,1995_1999
5284,3/16/1997,5.25,,1995_1999
5285,3/17/1997,5.25,,1995_1999
5286,3/18/1997,5.25,,1995_1999
5287,3/19/1997,5.25,,1995_1999
5288,3/20/1997,5.25,,1995_1999
5289,3/21/1997,5.25,,1995_1999
5290,3/22/1997,5.25,,1995_1999
5291,3/23/1997,5.25,,1995_1999
5292,3/24/1997,5.25,,1995_1999
5293,3/25/1997,5.5,,1995_1999
5294,3/26/1997,5.5,,1995_1999
5295,3/27/1997,5.5,,1995_1999
5296,3/28/1997,5.5,,1995_1999
5297,3/29/1997,5.5,,1995_1999
5298,3/30/1997,5.5,,1995_1999
5299,3/31/1997,5.5,,1995_1999
5300,4/1/1997,5.5,,1995_1999
5301,4/2/1997,5.5,,1995_1999
5302,4/3/1997,5.5,,1995_1999
5303,4/4/1997,5.5,,1995_1999
5304,4/5/1997,5.5,,1995_1999
5305,4/6/1997,5.5,,1995_1999
5306,4/7/1997,5.5,,1995_1999
5307,4/8/1997,5.5,,1995_1999
5308,4/9/1997,5.5,,1995_1999
5309,4/10/1997,5.5,,1995_1999
5310,4/11/1997,5.5,,1995_1999
5311,4/12/1997,5.5,,1995_1999
5312,4/13/1997,5.5,,1995_1999
5313,4/14/1997,5.5,,1995_1999
5314,4/15/1997,5.5,,1995_1999
5315,4/16/1997,5.5,,1995_1999
5316,4/17/1997,5.5,,1995_1999
5317,4/18/1997,5.5,,1995_1999
5318,4/19/1997,5.5,,1995_1999
5319,4/20/1997,5.5,,1995_1999
5320,4/21/1997,5.5,,1995_1999
5321,4/22/1997,5.5,,1995_1999
5322,4/23/1997,5.5,,1995_1999
5323,4/24/1997,5.5,,1995_1999
5324,4/25/1997,5.5,,1995_1999
5325,4/26/1997,5.5,,1995_1999
5326,4/27/1997,5.5,,1995_1999
5327,4/28/1997,5.5,,1995_1999
5328,4/29/1997,5.5,,1995_1999
5329,4/30/1997,5.5,,1995_1999
5330,5/1/1997,5.5,,1995_1999
5331,5/2/1997,5.5,,1995_1999
5332,5/3/1997,5.5,,1995_1999
5333,5/4/1997,5.5,,1995_1999
5334,5/5/1997,5.5,,1995_1999
5335,5/6/1997,5.5,,1995_1999
5336,5/7/1997,5.5,,1995_1999
5337,5/8/1997,5.5,,1995_1999
5338,5/9/1997,5.5,,1995_1999
5339,5/10/1997,5.5,,1995_1999
5340,5/11/1997,5.5,,1995_1999
5341,5/12/1997,5.5,,1995_1999
5342,5/13/1997,5.5,,1995_1999
5343,5/14/1997,5.5,,1995_1999
5344,5/15/1997,5.5,,1995_1999
5345,5/16/1997,5.5,,1995_1999
5346,5/17/1997,5.5,,1995_1999
5347,5/18/1997,5.5,,1995_1999
5348,5/19/1997,5.5,,1995_1999
5349,5/20/1997,5.5,,1995_1999
5350,5/21/1997,5.5,,1995_1999
5351,5/22/1997,5.5,,1995_1999
5352,5/23/1997,5.5,,1995_1999
5353,5/24/1997,5.5,,1995_1999
5354,5/25/1997,5.5,,1995_1999
5355,5/26/1997,5.5,,1995_1999
5356,5/27/1997,5.5,,1995_1999
5357,5/28/1997,5.5,,1995_1999
5358,5/29/1997,5.5,,1995_1999
5359,5/30/1997,5.5,,1995_1999
5360,5/31/1997,5.5,,1995_1999
5361,6/1/1997,5.5,,1995_1999
5362,6/2/1997,5.5,,1995_1999
5363,6/3/1997,5.5,,1995_1999
5364,6/4/1997,5.5,,1995_1999
5365,6/5/1997,5.5,,1995_1999
5366,6/6/1997,5.5,,1995_1999
5367,6/7/1997,5.5,,1995_1999
5368,6/8/1997,5.5,,1995_1999
5369,6/9/1997,5.5,,1995_1999
5370,6/10/1997,5.5,,1995_1999
5371,6/11/1997,5.5,,1995_1999
5372,6/12/1997,5.5,,1995_1999
5373,6/13/1997,5.5,,1995_1999
5374,6/14/1997,5.5,,1995_1999
5375,6/15/1997,5.5,,1995_1999
5376,6/16/1997,5.5,,1995_1999
5377,6/17/1997,5.5,,1995_1999
5378,6/18/1997,5.5,,1995_1999
5379,6/19/1997,5.5,,1995_1999
5380,6/20/1997,5.5,,1995_1999
5381,6/21/1997,5.5,,1995_1999
5382,6/22/1997,5.5,,1995_1999
5383,6/23/1997,5.5,,1995_1999
5384,6/24/1997,5.5,,1995_1999
5385,6/25/1997,5.5,,1995_1999
5386,6/26/1997,5.5,,1995_1999
5387,6/27/1997,5.5,,1995_1999
5388,6/28/1997,5.5,,1995_1999
5389,6/29/1997,5.5,,1995_1999
5390,6/30/1997,5.5,,1995_1999
5391,7/1/1997,5.5,,1995_1999
5392,7/2/1997,5.5,,1995_1999
5393,7/3/1997,5.5,,1995_1999
5394,7/4/1997,5.5,,1995_1999
5395,7/5/1997,5.5,,1995_1999
5396,7/6/1997,5.5,,1995_1999
5397,7/7/1997,5.5,,1995_1999
5398,7/8/1997,5.5,,1995_1999
5399,7/9/1997,5.5,,1995_1999
5400,7/10/1997,5.5,,1995_1999
5401,7/11/1997,5.5,,1995_1999
5402,7/12/1997,5.5,,1995_1999
5403,7/13/1997,5.5,,1995_1999
5404,7/14/1997,5.5,,1995_1999
5405,7/15/1997,5.5,,1995_1999
5406,7/16/1997,5.5,,1995_1999
5407,7/17/1997,5.5,,1995_1999
5408,7/18/1997,5.5,,1995_1999
5409,7/19/1997,5.5,,1995_1999
5410,7/20/1997,5.5,,1995_1999
5411,7/21/1997,5.5,,1995_1999
5412,7/22/1997,5.5,,1995_1999
5413,7/23/1997,5.5,,1995_1999
5414,7/24/1997,5.5,,1995_1999
5415,7/25/1997,5.5,,1995_1999
5416,7/26/1997,5.5,,1995_1999
5417,7/27/1997,5.5,,1995_1999
5418,7/28/1997,5.5,,1995_1999
5419,7/29/1997,5.5,,1995_1999
5420,7/30/1997,5.5,,1995_1999
5421,7/31/1997,5.5,,1995_1999
5422,8/1/1997,5.5,,1995_1999
5423,8/2/1997,5.5,,1995_1999
5424,8/3/1997,5.5,,1995_1999
5425,8/4/1997,5.5,,1995_1999
5426,8/5/1997,5.5,,1995_1999
5427,8/6/1997,5.5,,1995_1999
5428,8/7/1997,5.5,,1995_1999
5429,8/8/1997,5.5,,1995_1999
5430,8/9/1997,5.5,,1995_1999
5431,8/10/1997,5.5,,1995_1999
5432,8/11/1997,5.5,,1995_1999
5433,8/12/1997,5.5,,1995_1999
5434,8/13/1997,5.5,,1995_1999
5435,8/14/1997,5.5,,1995_1999
5436,8/15/1997,5.5,,1995_1999
5437,8/16/1997,5.5,,1995_1999
5438,8/17/1997,5.5,,1995_1999
5439,8/18/1997,5.5,,1995_1999
5440,8/19/1997,5.5,,1995_1999
5441,8/20/1997,5.5,,1995_1999
5442,8/21/1997,5.5,,1995_1999
5443,8/22/1997,5.5,,1995_1999
5444,8/23/1997,5.5,,1995_1999
5445,8/24/1997,5.5,,1995_1999
5446,8/25/1997,5.5,,1995_1999
5447,8/26/1997,5.5,,1995_1999
5448,8/27/1997,5.5,,1995_1999
5449,8/28/1997,5.5,,1995_1999
5450,8/29/1997,5.5,,1995_1999
5451,8/30/1997,5.5,,1995_1999
5452,8/31/1997,5.5,,1995_1999
5453,9/1/1997,5.5,,1995_1999
5454,9/2/1997,5.5,,1995_1999
5455,9/3/1997,5.5,,1995_1999
5456,9/4/1997,5.5,,1995_1999
5457,9/5/1997,5.5,,1995_1999
5458,9/6/1997,5.5,,1995_1999
5459,9/7/1997,5.5,,1995_1999
5460,9/8/1997,5.5,,1995_1999
5461,9/9/1997,5.5,,1995_1999
5462,9/10/1997,5.5,,1995_1999
5463,9/11/1997,5.5,,1995_1999
5464,9/12/1997,5.5,,1995_1999
5465,9/13/1997,5.5,,1995_1999
5466,9/14/1997,5.5,,1995_1999
5467,9/15/1997,5.5,,1995_1999
5468,9/16/1997,5.5,,1995_1999
5469,9/17/1997,5.5,,1995_1999
5470,9/18/1997,5.5,,1995_1999
5471,9/19/1997,5.5,,1995_1999
5472,9/20/1997,5.5,,1995_1999
5473,9/21/1997,5.5,,1995_1999
5474,9/22/1997,5.5,,1995_1999
5475,9/23/1997,5.5,,1995_1999
5476,9/24/1997,5.5,,1995_1999
5477,9/25/1997,5.5,,1995_1999
5478,9/26/1997,5.5,,1995_1999
5479,9/27/1997,5.5,,1995_1999
5480,9/28/1997,5.5,,1995_1999
5481,9/29/1997,5.5,,1995_1999
5482,9/30/1997,5.5,,1995_1999
5483,10/1/1997,5.5,,1995_1999
5484,10/2/1997,5.5,,1995_1999
5485,10/3/1997,5.5,,1995_1999
5486,10/4/1997,5.5,,1995_1999
5487,10/5/1997,5.5,,1995_1999
5488,10/6/1997,5.5,,1995_1999
5489,10/7/1997,5.5,,1995_1999
5490,10/8/1997,5.5,,1995_1999
5491,10/9/1997,5.5,,1995_1999
5492,10/10/1997,5.5,,1995_1999
5493,10/11/1997,5.5,,1995_1999
5494,10/12/1997,5.5,,1995_1999
5495,10/13/1997,5.5,,1995_1999
5496,10/14/1997,5.5,,1995_1999
5497,10/15/1997,5.5,,1995_1999
5498,10/16/1997,5.5,,1995_1999
5499,10/17/1997,5.5,,1995_1999
5500,10/18/1997,5.5,,1995_1999
5501,10/19/1997,5.5,,1995_1999
5502,10/20/1997,5.5,,1995_1999
5503,10/21/1997,5.5,,1995_1999
5504,10/22/1997,5.5,,1995_1999
5505,10/23/1997,5.5,,1995_1999
5506,10/24/1997,5.5,,1995_1999
5507,10/25/1997,5.5,,1995_1999
5508,10/26/1997,5.5,,1995_1999
5509,10/27/1997,5.5,,1995_1999
5510,10/28/1997,5.5,,1995_1999
5511,10/29/1997,5.5,,1995_1999
5512,10/30/1997,5.5,,1995_1999
5513,10/31/1997,5.5,,1995_1999
5514,11/1/1997,5.5,,1995_1999
5515,11/2/1997,5.5,,1995_1999
5516,11/3/1997,5.5,,1995_1999
5517,11/4/1997,5.5,,1995_1999
5518,11/5/1997,5.5,,1995_1999
5519,11/6/1997,5.5,,1995_1999
5520,11/7/1997,5.5,,1995_1999
5521,11/8/1997,5.5,,1995_1999
5522,11/9/1997,5.5,,1995_1999
5523,11/10/1997,5.5,,1995_1999
5524,11/11/1997,5.5,,1995_1999
5525,11/12/1997,5.5,,1995_1999
5526,11/13/1997,5.5,,1995_1999
5527,11/14/1997,5.5,,1995_1999
5528,11/15/1997,5.5,,1995_1999
5529,11/16/1997,5.5,,1995_1999
5530,11/17/1997,5.5,,1995_1999
5531,11/18/1997,5.5,,1995_1999
5532,11/19/1997,5.5,,1995_1999
5533,11/20/1997,5.5,,1995_1999
5534,11/21/1997,5.5,,1995_1999
5535,11/22/1997,5.5,,1995_1999
5536,11/23/1997,5.5,,1995_1999
5537,11/24/1997,5.5,,1995_1999
5538,11/25/1997,5.5,,1995_1999
5539,11/26/1997,5.5,,1995_1999
5540,11/27/1997,5.5,,1995_1999
5541,11/28/1997,5.5,,1995_1999
5542,11/29/1997,5.5,,1995_1999
5543,11/30/1997,5.5,,1995_1999
5544,12/1/1997,5.5,,1995_1999
5545,12/2/1997,5.5,,1995_1999
5546,12/3/1997,5.5,,1995_1999
5547,12/4/1997,5.5,,1995_1999
5548,12/5/1997,5.5,,1995_1999
5549,12/6/1997,5.5,,1995_1999
5550,12/7/1997,5.5,,1995_1999
5551,12/8/1997,5.5,,1995_1999
5552,12/9/1997,5.5,,1995_1999
5553,12/10/1997,5.5,,1995_1999
5554,12/11/1997,5.5,,1995_1999
5555,12/12/1997,5.5,,1995_1999
5556,12/13/1997,5.5,,1995_1999
5557,12/14/1997,5.5,,1995_1999
5558,12/15/1997,5.5,,1995_1999
5559,12/16/1997,5.5,,1995_1999
5560,12/17/1997,5.5,,1995_1999
5561,12/18/1997,5.5,,1995_1999
5562,12/19/1997,5.5,,1995_1999
5563,12/20/1997,5.5,,1995_1999
5564,12/21/1997,5.5,,1995_1999
5565,12/22/1997,5.5,,1995_1999
5566,12/23/1997,5.5,,1995_1999
5567,12/24/1997,5.5,,1995_1999
5568,12/25/1997,5.5,,1995_1999
5569,12/26/1997,5.5,,1995_1999
5570,12/27/1997,5.5,,1995_1999
5571,12/28/1997,5.5,,1995_1999
5572,12/29/1997,5.5,,1995_1999
